Temperature,Humidity,CO2
21.6000000201166,77.8999999798834,446.000000603497
21.6,77.8000000033528,470.99999916181
21.5,78.2,459.0
21.4999999932945,78.0000000201166,468.999999731779
21.400000013411,78.2999999597669,465.000000536442
21.4,78.499999986589,470.999999597669
21.3000000033528,78.899999986589,459.000000402331
21.2999999966472,79.0000000100583,465.99999986589
21.1999999899417,79.3000000301748,461.999999798834
21.1000000100583,79.5999999698251,460.000000201166
21.0000000033528,79.6,463.99999986589
20.9,80.0,468.0
20.8,80.0000000268221,468.999998994172
20.8,80.3999999463558,454.000002011656
20.8999999932945,80.4999999932945,468.999998994172
20.8000000033528,80.3000000067055,449.000000670552
20.8,80.5000000067055,453.000000201166
20.8,80.6999999899417,458.999999698252
20.8,80.6000000100583,456.000000301748
20.8,80.6999999966472,455.000000033528
20.8,80.8,480.0
20.7000000067055,80.800000013411,462.000000201166
20.799999986589,80.9999999731779,464.999999597669
20.8,80.9000000067055,462.000000201166
20.8999999966472,80.7000000067055,456.000000201166
20.8999999932945,80.8999999932945,453.00000013411
20.7000000201166,80.7000000100583,456.999998491258
20.8999999798834,80.7999999899417,442.000001508742
20.8000000033528,81.0999999899417,456.999999497086
20.9,81.1,470.0
20.9,81.1000000268221,453.999999597669
20.9,81.4999999463558,448.000000804663
20.8000000067055,81.5999999932945,434.000000938773
21.0999999899417,81.7999999932945,448.999999497086
20.9,81.8000000100583,449.000000201166
20.9000000100583,82.1000000201166,455.0
20.9999999899417,82.2999999798834,455.0
21.0,82.3,442.000000435859
21.0,82.5,453.0
20.9999999932945,82.6,439.999999463558
20.900000013411,82.6,432.000001072883
20.9,82.6999999932945,453.999998524785
20.9999999966472,82.7,434.000000670552
20.8999999932945,82.5999999932945,446.999999899417
20.7000000201166,82.4000000100583,444.00000070408
20.8999999798834,82.4999999899417,450.99999929592
20.9,82.2000000100583,430.00000070408
20.8,81.9,444.0
20.8,81.999999986589,446.0
20.8,81.8000000268221,446.0
20.7000000067055,81.7000000067055,438.000000536442
20.7999999966472,81.5000000067055,445.999999731779
20.8,81.5999999966472,445.000000033528
20.7999999899417,81.4999999698252,445.999998390675
20.7000000100583,81.2000000301748,430.000001609325
20.7,81.2999999966472,456.999999094754
20.8,81.5,433.0
20.6000000067055,81.5,445.999998927117
20.699999986589,81.5,430.000002145767
20.7,81.4000000067055,437.999999463558
20.7,81.4999999966472,446.999999698251
20.7,81.6000000067055,464.99999929592
20.7,81.8,444.000000804663
20.7,81.8,451.999999195337
20.7,81.8,448.00000013411
20.6,81.8,437.0
20.5000000067055,82.000000013411,445.999999798834
20.599999986589,82.1999999731779,443.000000402331
20.400000013411,82.1000000067055,447.999999664724
20.5999999932945,82.4999999865889,445.000000100583
20.5,82.6,448.999999765307
20.4999999899417,82.6000000201166,442.000001005828
20.4000000100583,82.7999999798834,451.999998994172
20.4999999966472,82.9999999932945,449.000000100583
20.4,83.3,437.0
20.4,83.5000000067055,436.000001206994
20.4,83.599999986589,453.999997586012
20.4,83.8999999798834,446.000000536442
20.4,83.9999999966472,448.999999899417
20.4,84.1,445.999999899417
20.4,84.1000000201166,443.000000301748
20.4,84.2999999798834,445.999999698252
20.2000000067055,84.5999999899417,461.999999463558
20.1,84.9,454.0
20.2,85.0000000201166,448.000000603497
20.2,85.2999999597669,456.999998793006
20.399999986589,85.5999999798834,446.000000737608
20.2000000067055,85.8999999899417,463.999999396503
20.2999999966472,85.9000000201166,457.999999966472
20.2,86.5000000100583,457.000001810491
20.2,86.5999999899417,474.999998189509
20.2999999966472,86.5000000033528,479.999999832362
20.4,86.4,482.0
20.3000000067055,86.6,482.000001609325
20.399999986589,86.6,505.99999678135
20.3000000067055,86.6,514.999999396503
20.3999999966472,86.6,546.999998927116
20.4,86.3,523.000001106411
20.4000000201166,86.3000000100583,555.999998692423
20.5999999798834,86.3999999899417,543.000001307577
20.6999999966472,85.9000000167638,566.999999195337
21.0,85.3,593.0
21.2000000067055,84.999999986589,572.99999986589
21.299999986589,84.8000000268221,571.000000268221
21.2000000067055,84.4000000268221,533.000002548099
21.2,84.1000000100583,600.999997720122
21.5,83.7999999932945,532.000000167638
21.5000000100583,83.5999999698251,536.999999899417
21.5999999899417,83.3000000301748,536.000000100583
21.5000000033528,83.3,546.999999631196
21.7,83.1,524.0
21.700000013411,82.5999999329448,522.999998927117
21.8999999731779,81.6000001341104,507.000002145767
22.099999986589,81.2000000268221,502.000000335276
22.2999999932945,80.0000000402331,493.000000301749
22.4000000067055,78.4999999899417,488.99999916181
22.5999999798834,78.199999929592,463.999998189509
22.4000000201166,77.500000070408,446.000001810491
22.4999999966472,77.5,465.999999329448
22.4,77.3,459.0
22.7,75.6999999396503,439.000001005828
22.7,74.8000001206994,453.999997988344
22.9999999798834,74.4000000268221,439.000001005828
23.0999999966472,73.6000000268221,432.000000234693
23.3000000067055,72.6999999664724,441.999999832362
23.5,71.6999999195338,436.999998893589
23.5,70.9000000804663,426.000001106411
23.4000000033528,69.3000000536442,418.000000268221
23.5,67.5,420.0
24.2000000201166,65.6999999061227,399.000001609325
24.4999999597669,64.3000001877546,422.99999678135
24.5999999932945,63.1000000804663,413.000000670552
25.0999999832362,61.9000000402331,419.999999765307
25.7000000167638,59.6999998960644,405.000000335276
26.1999999497086,56.6000000804663,415.000001206994
25.7000000502914,57.3999999195337,426.999998793006
25.2000000167638,60.6999998893589,417.000000335276
25.0,61.4,421.0
24.800000013411,61.9000000067055,396.000001408159
24.9999999731779,61.999999986589,416.999997183681
25.0,61.2000000536442,399.000001206994
24.600000013411,62.3999999597669,407.999999698251
